name,measured log(solubility:mol/L),SMILES,MolWt,HeavyAtomCount,RingCount,LogP,MaxPartialCharge,MinPartialCharge,NOCount
Fluoranthene,-6.0,c1ccc2c(c1)c3cccc4cccc2c34,202.256,16.0,4.0,4.487200000000002,-0.0026381539101744,-0.0616070559944084,0.0
Thiourea,0.32,NC(=S)N,76.12400000000001,4.0,0.0,-0.8113000000000001,0.1604962987996412,-0.3765057148380912,2.0
1-Ethylnaphthalene ,-4.17,CCc1cccc2ccccc12,156.22799999999998,12.0,2.0,3.4022000000000023,-0.0152028663987378,-0.0616293776662835,0.0
"2,3,4-Trichlorophenol",-2.67,Oc1ccc(Cl)c(Cl)c1Cl,197.448,10.0,1.0,3.3524000000000003,0.1353063771113778,-0.5063360989163133,1.0
Triallate,-4.88,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,304.67,16.0,0.0,4.843900000000003,0.2819497113779895,-0.3287465591115236,2.0
m-Chloronitrobenzene ,-2.77,Clc1cccc(c1)N(=O)=O,157.55599999999998,10.0,1.0,2.2482000000000006,0.2704139797948704,-0.2583088885799244,3.0
o-Toluidine,-2.21,Cc1ccccc1N,107.156,8.0,1.0,1.57722,0.0343208796951809,-0.3985140980368427,1.0
2-Nitropropane,-0.62,CC(C)N(=O)=O,89.094,6.0,0.0,0.6715,0.207175912192633,-0.2642822299839815,3.0
p-t-Butylphenol,-2.41,CC(C)(C)c1ccc(O)cc1,150.22099999999998,11.0,1.0,2.689700000000001,0.1150955425890134,-0.5079666394035982,1.0
rhodanine,-1.77,C1SC(=S)NC1(=O),133.197,7.0,1.0,0.1342999999999999,0.235339912938112,-0.3109012374435855,2.0
1-methyluracil,-0.807,Cn1ccc(=O)[nH]c1=O,126.115,9.0,1.0,-0.9264,0.3275410019684895,-0.3036660541119725,4.0
2-Chloropropane,-1.41,CC(C)Cl,78.542,4.0,0.0,1.6336,0.0279128306530506,-0.1236117709887025,0.0
Metribuzin,-2.253,CSc1nnc(c(=O)n1N)C(C)(C)C,214.294,14.0,1.0,0.3714999999999997,0.2946535832985339,-0.3339599872840598,5.0
Dieldrin,-6.29,ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,380.913,19.0,5.0,4.481400000000002,0.1663590476938064,-0.3689612624728717,1.0
1-Dodecanol,-4.8,CCCCCCCCCCCCO,186.339,13.0,0.0,3.899600000000004,0.043052407228889,-0.3963765693422824,1.0
"2,2',3,5,5',6-PCB",-7.42,Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl ,360.88200000000006,18.0,2.0,7.274000000000001,0.0686765423661944,-0.0843195879383013,0.0
m-Nitrotoluene,-2.44,Cc1cccc(c1)N(=O)=O,137.138,10.0,1.0,1.90322,0.2691872870878231,-0.2583094947010551,3.0
9-Methylanthracene,-5.89,Cc1c2ccccc2cc3ccccc13,192.261,15.0,3.0,4.301420000000003,-0.0148330751211318,-0.0616290187184668,0.0
"1,1-Dichloroethylene",-1.64,ClC(=C)Cl,96.944,4.0,0.0,1.9352,0.0991840388726836,-0.071555308341519,0.0
Estrone,-3.955,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,270.372,20.0,4.0,3.817400000000003,0.1385556793477614,-0.5079560321952997,2.0
methylthiouracil,-2.436,Cc1cc(=O)[nH]c(=S)[nH]1,142.18300000000002,9.0,1.0,0.74091,0.2513504684253688,-0.3361593484382513,3.0
chlordimeform,-2.86,CN(C)C=Nc1ccc(Cl)cc1C,196.681,13.0,1.0,2.8698200000000007,0.0906722320527147,-0.3687201784754285,2.0
Amitraz,-5.47,CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,293.41400000000004,22.0,2.0,4.871880000000004,0.0960754815868878,-0.326362048467549,3.0
Propetamphos,-3.408,CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,281.314,17.0,0.0,2.3388,0.3339046968237684,-0.4597200687845537,5.0
Phenetole,-2.33,CCOc1ccccc1,122.16699999999996,9.0,1.0,2.0853,0.1187693054801582,-0.4938901142996039,1.0
Picene,-7.87,c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,278.354,22.0,5.0,6.299400000000004,-0.0098734987809862,-0.0616289926791598,0.0
Benzoxazole,-1.16,c2ccc1ocnc1c2,119.12299999999998,9.0,2.0,1.8278,0.1814780750020567,-0.4434813744329861,2.0
alachlor,-3.26,CCc1cccc(CC)c1N(COC)C(=O)CCl ,269.77199999999993,18.0,1.0,2.9871000000000016,0.2433161221761226,-0.3638897980693819,3.0
Flumetralin,-6.78,CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,421.7340000000001,28.0,2.0,5.340800000000003,0.4164144436682151,-0.3561227911526263,7.0
"Digoxin (L1=41,8mg/mL, L2=68,2mg/mL, Z=40,1mg/mL)",-4.081,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,780.9490000000001,55.0,8.0,2.218100000000001,0.3306610137508223,-0.4579796474063008,14.0
Abate,-6.237,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,466.47900000000016,27.0,2.0,5.630000000000004,0.3795194323348994,-0.4241405170845803,6.0
Acenapthene,-4.63,C1Cc2cccc3cccc1c23,154.21199999999996,12.0,3.0,2.938400000000001,-0.0119578821432571,-0.0613547857196333,0.0
pyracarbolid,-2.56,CC1=C(CCCO1)C(=O)Nc2ccccc2 ,217.26800000000003,16.0,2.0,2.709500000000001,0.2544563925406178,-0.4977294969608719,3.0
Dimethoxymethane,0.48,COCOC,76.095,5.0,0.0,0.2367,0.1454483236263153,-0.3586824811062546,2.0
1-Nitropropane,-0.8,CCCN(=O)=O,89.09399999999998,6.0,0.0,0.6731,0.2031542109616376,-0.2645488497261411,3.0
"2,3,6-Trichlorophenol",-2.64,Oc1c(Cl)ccc(Cl)c1Cl,197.448,10.0,1.0,3.3523999999999994,0.1537946741158498,-0.5047827742432046,1.0
Methoxsalen,-3.664,COc2c1occc1cc3ccc(=O)oc23 ,216.19199999999995,16.0,3.0,2.5478000000000005,0.3358255779446716,-0.4896787953846607,4.0
t-Pentylbenzene,-4.15,CC(C)(C)Cc1ccccc1,148.249,11.0,1.0,3.2752000000000017,-0.022988201153345,-0.0622487334209027,0.0
"2,2',3,5'-PCB",-6.47,Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl ,291.9920000000001,16.0,2.0,5.967200000000002,0.0670678388855954,-0.0843195950606733,0.0
Diphenylamine,-3.504,N(c1ccccc1)c2ccccc2,169.227,13.0,2.0,3.430200000000002,0.0383701366953933,-0.3555271921456535,1.0
"1,2,3,4-Tetrachlorobenzene",-4.57,Clc1ccc(Cl)c(Cl)c1Cl,215.894,10.0,1.0,4.3002,0.0793200570392658,-0.0826537104072531,0.0
3-Butanoyloxymethylphenytoin,-5.071,O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,352.39000000000004,26.0,3.0,2.782800000000001,0.3278664007666709,-0.4435959862443069,6.0
Theophylline,-1.39,Cn1c(=O)n(C)c2nc[nH]c2c1=O,180.167,13.0,2.0,-1.039700000000001,0.3317032473983393,-0.33872132070702,6.0
"1,5-Hexadiene ",-2.68,C=CCCC=C,82.14599999999999,6.0,0.0,2.1386000000000003,-0.0318767410534414,-0.1030718307834594,0.0
Dihexyl phthalate,-6.144,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,334.45600000000024,24.0,1.0,5.160800000000005,0.3385059659036228,-0.4620782094850137,4.0
Antipyrene,0.715,Cc1cc(=O)n(c2ccccc2)n1C,188.23,14.0,2.0,1.48442,0.2711127146041771,-0.2853631788095697,3.0
Chloroxuron,-4.89,CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,290.75,20.0,2.0,4.225800000000003,0.3208166706067676,-0.4573800948259263,4.0
Mefenacet,-4.873,CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,298.367,21.0,3.0,3.3381000000000016,0.274312295809843,-0.4598844190118029,4.0
Dyphylline,-0.17,Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,254.24599999999995,18.0,2.0,-2.2130999999999985,0.331703434895203,-0.3936142518346698,8.0
"cis-1,2-Dimethylcyclohexane",-4.3,C/C1CCCCC1\C,112.216,8.0,1.0,2.832600000000001,-0.0416982044090658,-0.0622548630198035,0.0
hydrochlorothiazide,-2.63,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,297.745,17.0,2.0,-0.3512999999999994,0.243664561619359,-0.37040168741078,7.0
p-terphenyl,-7.11,c1ccc(cc1)c2ccc(cc2)c3ccccc3,230.31,18.0,3.0,5.020600000000004,-0.0183610237774655,-0.0622253948935916,0.0
5-(3-Methyl-2-butenyl)-5-ethylbarbital,-2.253,O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,224.26,16.0,1.0,1.1050999999999993,0.3276321832006792,-0.276812600691283,5.0
Pentachlorophenol,-4.28,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,266.338,12.0,1.0,4.6592,0.1554578230276599,-0.5047430525360218,1.0
Khellin,-3.021,COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,260.24499999999995,19.0,3.0,2.8648200000000017,0.2058027138614994,-0.4950531898511939,5.0
Bensulide,-4.2,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,397.52400000000006,23.0,1.0,3.7726000000000015,0.247381081153871,-0.3189054412186748,5.0
Ethylcyclohexane,-4.25,CCC1CCCCC1,112.216,8.0,1.0,2.976700000000002,-0.0416908610546722,-0.0651181814171218,0.0
stadacaine,-3.84,CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,293.40700000000004,21.0,1.0,3.8884000000000034,0.3397380269463395,-0.4935204384310613,4.0
Estragole,-2.92,c1(OC)ccc(CC=C)cc1,148.205,11.0,1.0,2.4237,0.1183781129118103,-0.4967682157477287,1.0
Propylcyclopentane,-4.74,CCCC1CCCC1,112.216,8.0,1.0,2.976700000000002,-0.0414386353406322,-0.0653722517337365,0.0
nitrofurantoin,-3.38,O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ,238.159,17.0,2.0,0.0734999999999999,0.4330616376402305,-0.3995922484094392,9.0
glucose,0.74,OCC1OC(O)C(O)C(O)C1O,180.156,12.0,1.0,-3.2214000000000005,0.183570328512782,-0.3935665160029449,6.0
Benzamide,-0.96,NC(=O)c1ccccc1,121.13899999999995,9.0,1.0,0.7855000000000001,0.2481951142456483,-0.3655995116322135,2.0
bromoxynil,-3.33,Oc1c(Br)cc(C#N)cc1Br ,276.915,11.0,1.0,2.78888,0.1435134892845838,-0.5055800017067504,2.0
Pyrimidine,1.1,c1cncnc1,80.08999999999999,6.0,1.0,0.4765999999999999,0.1147574121761011,-0.2448319095615807,2.0
3-Hexanoyloxymethylphenyltoin,-5.886,O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,380.444,28.0,3.0,3.5630000000000024,0.3278664007666814,-0.4435958595570394,6.0
"2,2',3,3',4,4',5,5'-PCB",-9.16,Clc1cc(c(Cl)c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,429.77200000000016,20.0,2.0,8.580799999999998,0.0799571254975719,-0.0826304789061448,0.0
Neburon,-4.77,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,275.179,17.0,1.0,4.257200000000004,0.321078031904641,-0.3275953336164108,3.0
Hydroxyprogesterone-17a,-3.817,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,330.4680000000001,24.0,4.0,3.838400000000002,0.1613453202483019,-0.3815060503343688,3.0
Prednisolone,-3.18,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,360.4500000000002,26.0,4.0,1.5576,0.1896291629209311,-0.3927606978408493,5.0
Cyclohexyl-5-spirobarbituric acid,-3.06,O=C2NC(=O)C1(CCCCC1)C(=O)N2,196.206,14.0,2.0,0.3029,0.3276318712886519,-0.27682271781423,5.0
"1,2,3-Trichlorobenzene",-4.0,Clc1cccc(Cl)c1Cl,181.449,9.0,1.0,3.6468000000000007,0.0777950410230942,-0.0826555679210312,0.0
Fenthion,-4.57,COP(=S)(OC)Oc1ccc(SC)c(C)c1,278.335,16.0,1.0,3.6130200000000015,0.3795195926841465,-0.4241299723366419,3.0
Ditalimfos,-3.35,CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,299.28800000000007,19.0,2.0,2.5801000000000007,0.299259162029699,-0.3135618696984094,5.0
Spironolactone,-4.173,CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,416.58300000000025,29.0,5.0,4.852300000000005,0.3060079125112178,-0.4584478730746159,4.0
RTI 7,-3.535,C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,255.292,19.0,3.0,3.2071000000000023,0.2581560293200126,-0.3054455695779158,2.0
2-Chlorobutane,-1.96,CCC(C)Cl,92.569,5.0,0.0,2.0237,0.030476535552498,-0.1233214199137231,0.0
"1,5-Dimethlnapthalene",-4.679,Cc1cccc2c(C)cccc12,156.228,12.0,2.0,3.456640000000002,-0.0152070147586042,-0.061355865699703,0.0
2-pyrrolidone,1.07,O=C1CCCN1,85.10600000000001,6.0,1.0,-0.1036,0.219562477810732,-0.3560910622057698,2.0
karbutilate,-2.93,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,279.34,20.0,1.0,2.6670000000000007,0.4125060322898262,-0.4102658918548522,6.0
1-Bromohexane,-3.81,CCCCCCBr,165.074,7.0,0.0,2.9616000000000016,0.0031253010234603,-0.0928078039930126,0.0
p-Aminophenol,-0.8,Nc1ccc(O)cc1,109.128,8.0,1.0,0.9744,0.1152267631267768,-0.5079643210254035,2.0
aminothiazole,-0.36,Nc1nccs1 ,100.146,6.0,1.0,0.7253000000000001,0.1794233726878055,-0.3751186531778099,2.0
vamidothion,1.144,CNC(=O)C(C)SCCSP(=O)(OC)(OC),287.343,16.0,0.0,1.9882,0.3881031912271311,-0.3582245345683223,5.0
Diphenylmethane,-4.08,C(c1ccccc1)c2ccccc2,168.239,13.0,2.0,3.277400000000002,-0.0025775623986511,-0.0622483607098551,0.0
Azintamide,-1.716,CCN(CC)C(=O)CSc1ccc(Cl)nn1,259.762,16.0,1.0,2.0905,0.232470524242149,-0.3425305094882561,4.0
1-Nonene ,-5.05,CCCCCCCC=C,126.243,9.0,0.0,3.5329000000000024,-0.0353412931151833,-0.1030829789362716,0.0
Estradiol,-5.03,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O,272.388,20.0,4.0,3.609200000000002,0.1153706182642203,-0.5079560321952997,2.0
2-Ethyl-2-hexanal,-2.46,CCCC=C(CC)C=O,126.19899999999998,9.0,0.0,2.3218000000000005,0.1451914096809139,-0.2982692832501751,1.0
1-Pentadecanol,-6.35,CCCCCCCCCCCCCCCO,228.42,16.0,0.0,5.069900000000006,0.043052407228889,-0.3963765693422824,1.0
Mecarbam,-2.518,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,329.3800000000001,19.0,0.0,2.632000000000001,0.4157561083656405,-0.4494065098465438,6.0
2-Methylpropene,-2.33,CC(=C)C,56.108,4.0,0.0,1.5824,-0.0444814193828446,-0.1004198486154627,0.0
6-methoxypteridine,-1.139,COc2cnc1ncncc1n2,162.15200000000002,12.0,2.0,0.4283999999999998,0.2322937563921785,-0.4798789170436629,5.0
5-hydroxyquinoline,-2.54,Oc1cccc2ncccc12 ,145.161,11.0,2.0,1.9404,0.1244722207902392,-0.507251152858425,2.0
hematein,-2.7,c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,300.266,22.0,4.0,1.3295999999999997,0.219925792699441,-0.5041607342270228,6.0
Benzo(b)fluoranthene,-8.23,c1ccc2c(c1)c3cccc4c3c2cc5ccccc54,252.316,20.0,5.0,5.640400000000003,-0.0019924480925628,-0.0616286364271222,0.0
1-Chloroheptane,-4.0,CCCCCCCCl,134.65,8.0,0.0,3.1956000000000016,0.0222955743414604,-0.1267169696445374,0.0
Phoxim,-4.862,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,298.304,19.0,1.0,3.2283800000000014,0.4016716940612861,-0.3124124219088059,5.0
Benzylchloride,-2.39,ClCc1ccccc1,126.58599999999996,8.0,1.0,2.4254000000000007,0.0473563162626888,-0.1215511187201793,0.0
2-Undecanol,-2.94,CCCCCCCCCC(C)O,172.312,12.0,0.0,3.5079000000000025,0.0511666831346914,-0.3934192690333077,1.0
triamcinolone diacetate,-4.13,CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,478.51300000000026,34.0,4.0,1.7620999999999996,0.3025656946946837,-0.4589531200440186,8.0
Hydrocortisone ,-3.09,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,362.4660000000002,26.0,4.0,1.7815999999999996,0.189629162907463,-0.3927728644022916,5.0
gentisin,-2.943,c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),262.261,19.0,3.0,1.5528,0.1558560028566053,-0.5112934115775337,5.0
2-Methylphenol,-0.62,Cc1ccccc1O,108.14,8.0,1.0,1.70062,0.1179796186843986,-0.5076872844527907,1.0
Isopropyl formate,-0.63,CC(C)OC=O,88.106,6.0,0.0,0.5678,0.2928322936114128,-0.4651792362167018,2.0
Primidone,-2.64,CCC1(C(=O)NCNC1=O)c2ccccc2,218.256,16.0,2.0,0.5378999999999994,0.2410768782031805,-0.3374657196198992,4.0
Disulfoton,-4.23,CCOP(=S)(OCC)SCCSCC,274.413,14.0,0.0,3.770200000000002,0.2468426025619926,-0.3219679757054398,2.0
Carvone,-2.06,CC(=C)C1CC=C(C)C(=O)C1,150.22099999999998,11.0,1.0,2.4879000000000007,0.1583692354294927,-0.2945568590881993,1.0
"2,4-Dimethylpyridine",0.38,Cc1ccnc(C)c1,107.156,8.0,1.0,1.69844,0.0374785439193491,-0.2615920536633067,1.0
alloxantin,-1.99,C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),286.156,20.0,2.0,-4.819399999999998,0.3277779474748943,-0.3686033824417553,12.0
1-Phenylethanol,-0.92,CC(O)c1ccccc1,122.16699999999996,9.0,1.0,1.7399,0.0761439755319185,-0.3887122290252251,1.0
Chlorobenzene,-2.38,Clc1ccccc1,112.55899999999995,7.0,1.0,2.34,0.0405484408941986,-0.0843444765249014,0.0
1-Chlorohexane,-3.12,CCCCCCCl,120.623,7.0,0.0,2.805500000000001,0.0222955729624923,-0.1267169696500071,0.0
Propyl propanoate,-1.34,CCCCC(=O)OC,116.15999999999998,8.0,0.0,1.3496,0.3050016578853253,-0.4689954288253525,2.0
cis-2-Pentene,-2.54,CC/C=C\C,70.135,5.0,0.0,1.9725,-0.0379428730736741,-0.0916744470464646,0.0
nifuroxime,-2.19,ON=Cc1ccc(o1)N(=O)=O ,156.09699999999998,11.0,1.0,0.9959,0.4330625423757787,-0.4107571881390723,6.0
styrene oxide,-1.6,C1OC1c2ccccc2 ,120.15099999999995,9.0,2.0,1.7579,0.105957244590413,-0.3680470254929766,1.0
"1,4-Benzenediol",-0.17,Oc1ccc(O)cc1,110.11199999999998,8.0,1.0,1.0978,0.1153459512752557,-0.5079622369103997,2.0
"2,3-Dimethyl-1,3-Butadiene",-2.4,CC(=C)C(=C)C,82.146,6.0,0.0,2.1386000000000003,-0.0401210568686389,-0.0958700950183344,0.0
Iodofenphos,-6.62,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,413.0,16.0,1.0,4.494100000000002,0.3795716380340057,-0.4224813461523234,3.0
Ethylbenzene,-2.77,CCc1ccccc1,106.16799999999996,8.0,1.0,2.249000000000001,-0.0307440828251019,-0.0622487416550616,0.0
Ethinyl estradiol,-4.3,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C ,296.41,22.0,4.0,3.612600000000002,0.1303358784852834,-0.5079560321952997,2.0
1-Iodonapthalene,-4.55,Ic1cccc2ccccc12,254.07,11.0,2.0,3.4444000000000017,0.0208285556849943,-0.0616284893962538,0.0
p-Chloroiodobenzene,-4.03,Clc1ccc(I)cc1,238.455,8.0,1.0,2.944600000000001,0.0406223444770808,-0.084343217974955,0.0
Diethyl sulfide,-1.34,CCSCC,90.191,5.0,0.0,1.7594,-0.0096122644807823,-0.1625839236731513,0.0
Ethoxyzolamide,-3.81,CCOc2ccc1nc(sc1c2)S(N)(=O)=O ,258.324,16.0,2.0,1.3424,0.2649058712178131,-0.493834038312308,5.0
methyl gallate,-1.24,COC(=O)c1cc(O)c(O)c(O)c1 ,184.147,13.0,1.0,0.5899999999999996,0.3376255006732575,-0.5041437396045628,5.0
"2,3,3',4,4',5-PCB",-7.82,Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl ,360.88200000000006,18.0,2.0,7.274,0.0799562105133295,-0.0827124402362578,0.0
2-methoxypteridine,-1.11,COc2ncc1nccnc1n2,162.152,12.0,2.0,0.4283999999999998,0.3177516448822257,-0.4667328484612189,5.0
2-butenal,0.32,CC=CC=O,70.09100000000001,5.0,0.0,0.7614000000000001,0.1420076657939182,-0.2985764972892379,1.0
Tetrachloroethylene,-2.54,ClC(=C(Cl)Cl)Cl,165.834,6.0,0.0,3.0682,0.1364417932720134,-0.0682208966360067,0.0
2-Octanone,-2.05,CCCCCCC(=O)C,128.21499999999995,9.0,0.0,2.5458000000000007,0.1293399502768705,-0.3000310234947065,1.0
Diosgenin,-7.32,C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,414.63000000000017,30.0,6.0,5.508800000000006,0.0843867817647286,-0.3927966863933903,3.0
1-Bromopropane,-1.73,CCCBr,122.993,4.0,0.0,1.7913,0.0028627972390594,-0.0928186496107851,0.0
2-Methylpentanol,-1.11,CCCC(C)CO,102.177,7.0,0.0,1.4149,0.0456123173735677,-0.3960990127001897,1.0
Cyanazine,-3.15,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,240.698,16.0,1.0,1.6708799999999997,0.2295436883079249,-0.3543182605196529,6.0
Cycloheptyl-5-spirobarbituric acid,-3.168,O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,210.233,15.0,2.0,0.6929999999999998,0.3276318712886519,-0.2768227178142301,5.0
"3,4-PCB",-6.39,Clc1ccc(cc1Cl)c2ccccc2 ,223.102,14.0,2.0,4.660400000000002,0.059798045712087,-0.0827124402899407,0.0
Oxamyl,0.106,CNC(=O)ON=C(SC)C(=O)N(C)C,219.266,14.0,0.0,0.1070999999999999,0.4326274323796574,-0.3428620580718493,6.0
"1,3-Dibromobenzene",-3.54,Brc1cccc(Br)c1,235.906,8.0,1.0,3.2116000000000007,0.0185975419932702,-0.0600242808775241,0.0
"3,3-Dimethyl-2-butanone",-0.72,CC(=O)C(C)(C)C,100.161,7.0,0.0,1.6215,0.1346329099598094,-0.2994356871699787,1.0
Pteridine,0.02,c2cnc1ncncc1n2,132.12599999999998,10.0,2.0,0.4197999999999998,0.1807559318552541,-0.24966012948719,4.0
"1,3,5-Tribromobenzene",-5.6,Brc1cc(Br)cc(Br)c1,314.802,9.0,1.0,3.974100000000001,0.0197198192016534,-0.0507561475039078,0.0
"2,2'-PCB",-5.27,Clc1ccccc1c2ccccc2Cl ,223.102,14.0,2.0,4.660400000000002,0.0484422506972842,-0.0836633050268088,0.0
Nerol,-2.46,CC(C)=CCC/C(C)=C\CO,154.253,11.0,0.0,2.6714000000000016,0.0614435105477409,-0.3922973699172158,1.0
1-Nonyne ,-4.24,CCCCCCCC#C,124.227,9.0,0.0,2.980100000000002,0.0086009394212409,-0.1201093157896907,0.0
brompyrazone,-3.127,c1ccccc1n2ncc(N)c(Br)c2(=O),266.098,15.0,2.0,1.5771999999999995,0.28740287532928,-0.3963433479745785,4.0
borneol,-2.32,CC1(C)C2CCC1(C)C(O)C2,154.253,11.0,2.0,2.1935,0.0601383993146424,-0.3925295894080083,1.0
1-Bromonapthalene,-4.35,Brc1cccc2ccccc12,207.07,11.0,2.0,3.6023000000000014,0.0253223144007498,-0.0616284071061861,0.0
Linuron,-3.592,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,249.097,15.0,1.0,3.0185000000000013,0.3449823227468337,-0.3060098096798753,4.0
Butylate,-3.68,CCSC(=O)N(CC(C)C)CC(C)C,217.378,14.0,0.0,3.4735000000000023,0.2811360844976009,-0.3330966517120431,2.0
Butethal,-1.661,CCCCC1(CC)C(=O)NC(=O)NC1=O,212.249,15.0,1.0,0.9389999999999998,0.3276318689524743,-0.276822878792226,5.0
Ethyl pentanoate,-1.75,CCCOC(=O)CCC,130.18699999999998,9.0,0.0,1.7397,0.3052667249101076,-0.4656861843536989,2.0
Isopentyl formate,-1.52,CC(C)CCOC=O,116.15999999999998,8.0,0.0,1.2055,0.2925756882855401,-0.4678902314688661,2.0
chlorpyrifos,-5.67,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,350.591,18.0,1.0,4.718100000000002,0.3813559433952989,-0.4039620319976707,4.0
"2,3,4'-PCB",-6.26,Clc1ccc(cc1)c2cccc(Cl)c2Cl ,257.547,15.0,2.0,5.313800000000001,0.0670134080054469,-0.0843437391001589,0.0
Barbital,-2.4,O=C1NC(=O)NC(=O)C1(CC)CC,184.195,13.0,1.0,0.1587999999999993,0.327631866616471,-0.2768230397499671,5.0
Mebendazole,-3.88,COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,295.298,22.0,3.0,2.972200000000001,0.4131899633730632,-0.4525718571728653,6.0
Methyl acrylate,-0.22,COC(=O)C=C,86.09,6.0,0.0,0.3453999999999999,0.3293620268351236,-0.4658665816196197,2.0
2-Chloroanisole,-2.46,COc1ccccc1Cl,142.58499999999998,9.0,1.0,2.3486,0.1369464447787765,-0.4951997741070457,1.0
tubercidin,-1.95,Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,266.257,19.0,3.0,-1.3750000000000009,0.1640065278201305,-0.3935668539603635,8.0
Amitrole,0.522,Nc1nc[nH]n1,84.082,6.0,1.0,-0.6131000000000002,0.2386636265250787,-0.3665132167598525,4.0
Hexylbenzene ,-5.21,CCCCCCc1ccccc1,162.276,12.0,1.0,3.809400000000003,-0.0278872293182178,-0.0653823817435943,0.0
"trans-1,4-Dimethylcyclohexane",-4.47,C/C1CCC(\C)CC1,112.216,8.0,1.0,2.832600000000001,-0.0442601605410084,-0.0625093764618009,0.0
thiamylal,-3.46,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O ,254.355,17.0,1.0,1.5159999999999998,0.241932085484114,-0.3018886552522452,4.0
Phenol,0.0,c1ccccc1O,94.113,7.0,1.0,1.3922,0.1150748194752798,-0.5079669948663066,1.0
2-Methy-2-Butene,-2.56,CC=C(C)C,70.13499999999999,5.0,0.0,1.9725,-0.0442229703928102,-0.0890131727511756,0.0
prednisolone acetate,-4.37,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,402.48700000000014,29.0,4.0,2.1284,0.3025656724874257,-0.4577419270681254,6.0
Benzotriazole,-0.78,c2ccc1[nH]nnc1c2,119.127,9.0,2.0,0.9578999999999998,0.112418874259168,-0.2575461374808697,3.0
